rep,method,beta,ci_lo,ci_hi,p,div
25,Bayesian,-0.8918844215341283,-2.4263585425,0.540430117,0.239,0
26,Oracle,-2.2581326552850225,-4.5203273564205,0.004062045850454776,0.05041279897610923,0
26,Naive,-0.9411271756183698,-2.7714674649003808,0.8892131136636413,0.3135613925709623,0
26,StdRC,-1.2176573154245236,-3.5858040448993034,1.1504894140502564,0.3135613925709623,0
26,GRC,-1.0329511410657428,-3.1599794761268476,1.094077193995362,0.3411885336705128,0
26,Bayesian,-0.803951799823305,-2.3185202725000003,0.6499101462500007,0.2775,1
27,Oracle,1.160549316878023,-0.6526680297830303,2.9737666635390765,0.2096696008623469,0
27,Naive,0.315375097524999,-1.1164638064848027,1.7472140015348006,0.6659599863018291,0
27,StdRC,0.41257102559800646,-1.460548474814113,2.285690526010126,0.6659599863018293,0
27,GRC,0.45600093992197205,-1.2264220866581765,2.1384239665021205,0.5952627690711307,0
27,Bayesian,-0.2877794290135652,-1.4516039299999999,0.8286878870000006,0.6155,0
28,Oracle,-1.399544326226863,-4.071809645795444,1.2727209933417174,0.30466017304225784,0
28,Naive,-0.8139598104897668,-2.638768680898777,1.0108490599192437,0.3819842827506337,0
28,StdRC,-1.010054934484879,-3.2744876255035598,1.2543777565338017,0.38198428275063334,0
28,GRC,-0.9453051973913423,-3.073797033428799,1.1831866386461147,0.3840498042381617,0
28,Bayesian,-1.262738886316125,-2.739693955,0.11950500925000035,0.074,0
29,Oracle,1.0333908323135947,-1.836433893583759,3.9032155582109485,0.4803371161662351,0
29,Naive,0.18033280389992298,-1.8476991901256588,2.2083647979255048,0.8616452672230979,0
29,StdRC,0.2424633447231573,-2.484291909134615,2.96921859858093,0.8616452672230983,0
29,GRC,0.14285185705698072,-2.2654847525115303,2.551188466625492,0.9074493552072064,0
29,Bayesian,-0.422276029523495,-2.0948517025,1.2274605800000007,0.614,0
30,Oracle,-0.8985441643341441,-3.2394258958128823,1.442337567144594,0.45185297835995686,0
30,Naive,-0.04292034694943467,-1.740173556081653,1.6543328621827837,0.9604699872404259,0
30,StdRC,-0.05694564704082816,-2.308818920572904,2.1949276264912476,0.9604699872404256,0
30,GRC,0.10194120591377845,-1.9382122006270763,2.1420946124546334,0.9219844259211813,0
30,Bayesian,-0.2204949492779925,-1.59836717,1.11926855,0.768,0
31,Oracle,1.0142509836932891,-1.362879068319217,3.391381035705795,0.4030094499568795,0
31,Naive,0.4177227948571665,-1.220208900084903,2.055654489799236,0.6171800665635547,0
31,StdRC,0.6464155918006201,-1.8882427963704278,3.1810739799716683,0.6171800665635547,0
